Aristotle,PHL 329E,3,Upper Division,(PHL) - Philosophy
Squaring the Vienna Circle,PHL 329F,3,Upper Division,(PHL) - Philosophy
History of Ancient Philosophy,PHL 329K,3,Upper Division,(PHL) - Philosophy
Early Modern Philosophy: Descartes to Kant,PHL 329L,3,Upper Division,(PHL) - Philosophy
Kant's Critique of Pure Reason,PHL 329P,3,Upper Division,(PHL) - Philosophy
Topics in Philosophy,"PHL 129S, 229S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 4, 5, 6, 7, 8, 9",Upper Division,(PHL) - Philosophy
Thomas Aquinas and His Philosophy,PHL 329T,3,Upper Division,(PHL) - Philosophy
Perspectives on Science and Mathematics,PHL 329U,3,Upper Division,(PHL) - Philosophy
Philosophy of Language,PHL 332,3,Upper Division,(PHL) - Philosophy
Interpretation and Meaning,PHL 332M,3,Upper Division,(PHL) - Philosophy
Forensic Files: Philosophy Crimes,PHL 334F,3,Upper Division,(PHL) - Philosophy
Martin Heidegger,PHL 334M,3,Upper Division,(PHL) - Philosophy
German Scholars: US Exile,PHL 334Q,3,Upper Division,(PHL) - Philosophy
Topics in Political Philosophy,PHL 342,3,Upper Division,(PHL) - Philosophy
Origins of Liberalism,PHL 342L,3,Upper Division,(PHL) - Philosophy
Marx and Marxist Theory,PHL 342M,3,Upper Division,(PHL) - Philosophy
Four Modern Political Theories,PHL 342P,3,Upper Division,(PHL) - Philosophy
Philosophy of Race and Gender,PHL 342R,3,Upper Division,(PHL) - Philosophy
Advanced Political Philosophy,PHL 342T,3,Upper Division,(PHL) - Philosophy
Intermediate Symbolic Logic,PHL 344K,3,Upper Division,(PHL) - Philosophy
Philosophy of Mathematics,PHL 344M,3,Upper Division,(PHL) - Philosophy
Aesthetics,PHL 346K,3,Upper Division,(PHL) - Philosophy
Philosophy of Law,PHL 347,3,Upper Division,(PHL) - Philosophy
Classical Chinese Philosophy,PHL 348C,3,Upper Division,(PHL) - Philosophy
Chinese Ethics and Political Philosophy,PHL 348D,3,Upper Division,(PHL) - Philosophy
The Bhagavad Gita: Interpretation and Ethics,PHL 348G,3,Upper Division,(PHL) - Philosophy
Indian Philosophies,PHL 348P,3,Upper Division,(PHL) - Philosophy
History of Medieval and Renaissance Philosophy,PHL 349,3,Upper Division,(PHL) - Philosophy
Contemporary Christian Philosophy,PHL 356C,3,Upper Division,(PHL) - Philosophy
History of Christian Philosophy,PHL 356D,3,Upper Division,(PHL) - Philosophy
Philosophical Logic,PHL 358,3,Upper Division,(PHL) - Philosophy
Philosophy in Literature,PHL 361K,3,Upper Division,(PHL) - Philosophy
Scientific Method,PHL 363,3,Upper Division,(PHL) - Philosophy
Topics in Philosophy of Science,PHL 363L,3,Upper Division,(PHL) - Philosophy
Topics in Selected Problems in Philosophy,PHL 365,3,Upper Division,(PHL) - Philosophy
The Meaning of Life,PHL 365M,3,Upper Division,(PHL) - Philosophy
The Nature of Visual Consciousness,PHL 365N,3,Upper Division,(PHL) - Philosophy
The Pursuit of Happiness,PHL 365P,3,Upper Division,(PHL) - Philosophy
Existentialism,PHL 366K,3,Upper Division,(PHL) - Philosophy
Topics in Major Seminar,PHL 375M,3,Upper Division,(PHL) - Philosophy
Honors Tutorial Course,PHL 679H,6,Upper Division,(PHL) - Philosophy
Conference Course,PHL 379K,3,Upper Division,(PHL) - Philosophy
Topics in Contemporary Philosophy,PHL 380,3,Graduate,(PHL) - Philosophy
French-German Philosophy and Theory,PHL 380N,3,Graduate,(PHL) - Philosophy
Topics in History of Philosophy,PHL 381,3,Graduate,(PHL) - Philosophy
Topics in Metaphysics,PHL 382,3,Graduate,(PHL) - Philosophy
Topics in Theory of Knowledge,PHL 383,3,Graduate,(PHL) - Philosophy
Introduction to Cognitive Science,PHL 383C,3,Graduate,(PHL) - Philosophy
First-Year Seminar,PHL 384F,3,Graduate,(PHL) - Philosophy
The Analytic Tradition,PHL 384K,3,Graduate,(PHL) - Philosophy
Topics in Theory of Value,PHL 385,3,Graduate,(PHL) - Philosophy
Topics in Philosophy of Science,PHL 386,3,Graduate,(PHL) - Philosophy
"Topics in Ethical, Political, and Legal Philosophy",PHL 387,3,Graduate,(PHL) - Philosophy
Intersectionality: Identity and Politics,PHL 387C,3,Graduate,(PHL) - Philosophy
Conference Course,"PHL 188, 388","1, 3",Graduate,(PHL) - Philosophy
Prospectus Course,PHL 388C,3,Graduate,(PHL) - Philosophy
Topics in Logic,PHL 389,3,Graduate,(PHL) - Philosophy
Topics in Logic and Philosophy,PHL 391,3,Graduate,(PHL) - Philosophy
Philosophy of Language,PHL 394K,3,Graduate,(PHL) - Philosophy
Job Market,PHL 396M,3,Graduate,(PHL) - Philosophy
Dissertation Seminar,PHL 396W,3,Graduate,(PHL) - Philosophy
Thesis,PHL 698,6,Graduate,(PHL) - Philosophy
Master's Report,PHL 398R,3,Graduate,(PHL) - Philosophy
Supervised Teaching in Philosophy,PHL 398T,3,Graduate,(PHL) - Philosophy
Dissertation,"PHL 399W, 699W, 999W","3, 6, 9",Graduate,(PHL) - Philosophy
Drugs in Our Society,PHM 310K,3,Lower Division,(PHM) - Pharmacy PharmD
Take your Medicine: Developing New Drug Products,PHM 311K,3,Lower Division,(PHM) - Pharmacy PharmD
Topics in Pharmacy PharmD,"PHM 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(PHM) - Pharmacy PharmD
Topics in Pharmacy PharmD,"PHM 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(PHM) - Pharmacy PharmD
Introduction to Pharmacology,PHM 338,3,Upper Division,(PHM) - Pharmacy PharmD
Drugs in Our Society,PHM 350K,3,Upper Division,(PHM) - Pharmacy PharmD
Basic Study in Pharmaceutical Research for Nonmajors,"PHM 160J, 260J, 360J","1, 2, 3",Upper Division,(PHM) - Pharmacy PharmD
Topics in Pharmaceutical Sciences for Nonmajors,"PHM 160R, 260R, 360R","1, 2, 3",Upper Division,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of Vaccine-Preventable Diseases,PHM 180,1,Graduate,(PHM) - Pharmacy PharmD
Human Normal Physiology/Pathophysiology and Basics in Pharmacology I,"PHM 380C, 480C","3, 4",Graduate,(PHM) - Pharmacy PharmD
Human Normal Physiology/Pathophysiology II,"PHM 380D, 480D","3, 4",Graduate,(PHM) - Pharmacy PharmD
Reaching our World,PHM 380E,3,Graduate,(PHM) - Pharmacy PharmD
Landmark Studies in Cardiovascular Disease,PHM 280H,2,Graduate,(PHM) - Pharmacy PharmD
Theory and Practice of Teaching in Pharmacy Education,PHM 280J,2,Graduate,(PHM) - Pharmacy PharmD
Medicinal Chemistry Principles,PHM 180K,1,Graduate,(PHM) - Pharmacy PharmD
Landmark Pharmacotherapy Studies in Primary Care,"PHM 280L, 380L","2, 3",Graduate,(PHM) - Pharmacy PharmD
Basic Pharmaceutical Sciences Laboratory,PHM 180P,1,Graduate,(PHM) - Pharmacy PharmD
Pharmaceutical Industry Fellowship Preparation,PHM 180Q,1,Graduate,(PHM) - Pharmacy PharmD
Basic Study in Pharmaceutical Research,"PHM 180R, 280R, 380R","1, 2, 3",Graduate,(PHM) - Pharmacy PharmD
Tools to Enhance Academic Success,PHM 180S,1,Graduate,(PHM) - Pharmacy PharmD
Global Health,"PHM 180T, 280T, 380T","1, 2, 3",Graduate,(PHM) - Pharmacy PharmD
Psychiatric Pharmacy Practice and Drug Treatment of Mental Disorders,PHM 280W,2,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of the Renal and Autonomic Systems,PHM 181,1,Graduate,(PHM) - Pharmacy PharmD
Introductory Spanish for the Pharmacy Professional,PHM 281E,2,Graduate,(PHM) - Pharmacy PharmD
Theory and Practice of Assessment in Pharmacy Education,PHM 281J,2,Graduate,(PHM) - Pharmacy PharmD
Pharmaceutical Marketing,PHM 381K,3,Graduate,(PHM) - Pharmacy PharmD
Pharmaceutical Biochemistry I,PHM 381M,3,Graduate,(PHM) - Pharmacy PharmD
Pharmaceutical Biochemistry II,PHM 281N,2,Graduate,(PHM) - Pharmacy PharmD
Introduction to Pharmaceutical Industry,PHM 181Q,1,Graduate,(PHM) - Pharmacy PharmD
Research Opportunities in the Pharmaceutical Sciences,PHM 181R,1,Graduate,(PHM) - Pharmacy PharmD
Foundations of Professional Development I,"PHM 181S, 281S","1, 2",Graduate,(PHM) - Pharmacy PharmD
Foundations of Professional Development II,"PHM 181T, 281T","1, 2",Graduate,(PHM) - Pharmacy PharmD
Pharmacy Practice Lab I,PHM 181V,1,Graduate,(PHM) - Pharmacy PharmD
PharmD Year 1 Administrative Session I,PHM 081W,0,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of the Respiratory System,PHM 182,1,Graduate,(PHM) - Pharmacy PharmD
Nonprescription Pharmacotherapeutics and Self-Care I,PHM 282E,2,Graduate,(PHM) - Pharmacy PharmD
Nonprescription Pharmacotherapeutics and Self-Care II,"PHM 182F, 282F","1, 2",Graduate,(PHM) - Pharmacy PharmD
Pharmacy Business Plan Development,PHM 282G,2,Graduate,(PHM) - Pharmacy PharmD
Nonprescription Pharmacotherapeutics and Self-Care: Introductory Pharmacy Practice Experience,PHM 182I,1,Graduate,(PHM) - Pharmacy PharmD
Experimental Design and Research Methods in Health Care,PHM 382K,3,Graduate,(PHM) - Pharmacy PharmD
Clinical Toxicology,PHM 382L,3,Graduate,(PHM) - Pharmacy PharmD
Interprofessional Approach to Integrative Medicine,"PHM 182M, 282M, 382M","1, 2, 3",Graduate,(PHM) - Pharmacy PharmD
Nonprescription Pharmacotherapeutics and Self Care II Laboratory,PHM 182P,1,Graduate,(PHM) - Pharmacy PharmD
Topics in the Pharmaceutical Sciences,"PHM 182R, 282R, 382R","1, 2, 3",Graduate,(PHM) - Pharmacy PharmD
Foundations of Professional Development III,"PHM 182S, 282S","1, 2",Graduate,(PHM) - Pharmacy PharmD
Foundations of Professional Development IV,"PHM 182T, 282T","1, 2",Graduate,(PHM) - Pharmacy PharmD
Pharmacy Practice Lab II,PHM 182V,1,Graduate,(PHM) - Pharmacy PharmD
PharmD Year 1 Administrative Session II,PHM 082W,0,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of the Cardiovascular System,"PHM 383, 483","3, 4",Graduate,(PHM) - Pharmacy PharmD
Development of Interprofessional Education for Collaborative Practice,PHM 383E,3,Graduate,(PHM) - Pharmacy PharmD
Basic Intravenous Admixtures,PHM 183F,1,Graduate,(PHM) - Pharmacy PharmD
Basic Intravenous Admixtures Laboratory,PHM 183G,1,Graduate,(PHM) - Pharmacy PharmD
Institutional Introductory Pharmacy Practice Experience,PHM 383I,3,Graduate,(PHM) - Pharmacy PharmD
"New Concepts, Topics, and Issues in Pharmacy Practice",PHM 383K,3,Graduate,(PHM) - Pharmacy PharmD
Health Behavior and Health Outcomes,PHM 283L,2,Graduate,(PHM) - Pharmacy PharmD
Health Innovation Entrepreneurship,PHM 383M,3,Graduate,(PHM) - Pharmacy PharmD
Advanced Study in Pharmaceutical Research,"PHM 183R, 283R, 383R","1, 2, 3",Graduate,(PHM) - Pharmacy PharmD
Foundations of Professional Development V,"PHM 183S, 283S","1, 2",Graduate,(PHM) - Pharmacy PharmD
Foundations of Professional Development VI,"PHM 183T, 283T","1, 2",Graduate,(PHM) - Pharmacy PharmD
Multidisciplinary Pain Management,PHM 283U,2,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Practice Lab III,PHM 183V,1,Graduate,(PHM) - Pharmacy PharmD
PharmD Year 2 Administrative Session I,PHM 083W,0,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of the Gastrointestinal System and Nutrition,PHM 184,1,Graduate,(PHM) - Pharmacy PharmD
Antimicrobics: Mechanism of Action and Clinical Use,PHM 384D,3,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Law,"PHM 284E, 384E","2, 3",Graduate,(PHM) - Pharmacy PharmD
Antimicrobics: Advanced Inquiry,PHM 184H,1,Graduate,(PHM) - Pharmacy PharmD
Community Introductory Pharmacy Practice Experience,PHM 284I,2,Graduate,(PHM) - Pharmacy PharmD
Community Pharmacy Management,PHM 384K,3,Graduate,(PHM) - Pharmacy PharmD
Pharmacy and the Health Care System,PHM 384L,3,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Professional Communications,"PHM 184M, 284M","1, 2",Graduate,(PHM) - Pharmacy PharmD
Quality and Patient Safety Interprofessional Education,PHM 284S,2,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Practice Lab IV,PHM 184V,1,Graduate,(PHM) - Pharmacy PharmD
PharmD Year 2 Administrative Session II,PHM 084W,0,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of Diabetes,PHM 185,1,Graduate,(PHM) - Pharmacy PharmD
Ambulatory Introductory Pharmacy Practice Experience,PHM 185I,1,Graduate,(PHM) - Pharmacy PharmD
Applied Pharmacy Management,PHM 385K,3,Graduate,(PHM) - Pharmacy PharmD
Patient-Centered Diabetes Care,PHM 285M,2,Graduate,(PHM) - Pharmacy PharmD
Biomedical and Professional Ethics,PHM 185N,1,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Practice Lab V,PHM 185V,1,Graduate,(PHM) - Pharmacy PharmD
PharmD Year 3 Administrative Session I,PHM 085W,0,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of Infectious Diseases,PHM 486,4,Graduate,(PHM) - Pharmacy PharmD
Careers in Academic Pharmacy,"PHM 186E, 286E","1, 2",Graduate,(PHM) - Pharmacy PharmD
Spanish for the Pharmacy Professional,PHM 386G,3,Graduate,(PHM) - Pharmacy PharmD
Institutional Clinical Skills,PHM 386H,3,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Association Management,PHM 386K,3,Graduate,(PHM) - Pharmacy PharmD
Advanced Oncology,PHM 186M,1,Graduate,(PHM) - Pharmacy PharmD
Experiential Pharmacy Practice and Patient Counseling,PHM 186Q,1,Graduate,(PHM) - Pharmacy PharmD
Advanced Contemporary Compounding,PHM 286R,2,Graduate,(PHM) - Pharmacy PharmD
Advanced Contemporary Compounding Laboratory,PHM 186S,1,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Practice Lab VI,PHM 186V,1,Graduate,(PHM) - Pharmacy PharmD
PharmD Year 3 Administrative Session II,PHM 086W,0,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of the Endocrine System,PHM 187,1,Graduate,(PHM) - Pharmacy PharmD
"Emotions, Ethics, and Empathy",PHM 187E,1,Graduate,(PHM) - Pharmacy PharmD
Foundations of Patient-Centered Care I,PHM 187F,1,Graduate,(PHM) - Pharmacy PharmD
Foundations of Patient-Centered Care II,PHM 187G,1,Graduate,(PHM) - Pharmacy PharmD
Community Care Clinical Skills,"PHM 287H, 387H","2, 3",Graduate,(PHM) - Pharmacy PharmD
Advanced Problems in Pharmacy Education,"PHM 187J, 287J, 387J","1, 2, 3",Graduate,(PHM) - Pharmacy PharmD
Pharmacy Association Management Residency,PHM 687K,6,Graduate,(PHM) - Pharmacy PharmD
Physical and Chemical Principles of Drugs,PHM 387M,3,Graduate,(PHM) - Pharmacy PharmD
Biopharmaceutics,PHM 287N,2,Graduate,(PHM) - Pharmacy PharmD
Exploratory Research in Pharmacy,PHM 187R,1,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of Oncology and Transplant,PHM 288,2,Graduate,(PHM) - Pharmacy PharmD
Clinical Drug Development: Regulatory Perspectives,PHM 288E,2,Graduate,(PHM) - Pharmacy PharmD
Dialogue Across Difference,PHM 288G,2,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Honors Proposal and Tutorial Course,PHM 288H,2,Graduate,(PHM) - Pharmacy PharmD
Hospital Pharmacy,"PHM 188K, 288K, 388K","1, 2, 3",Graduate,(PHM) - Pharmacy PharmD
Pharmaceutics,PHM 388M,3,Graduate,(PHM) - Pharmacy PharmD
Pharmaceutics Laboratory,PHM 188P,1,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of the Reproductive System,PHM 189,1,Graduate,(PHM) - Pharmacy PharmD
Modern Trends in Drug Design,PHM 389E,3,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Honors Thesis and Tutorial Course,PHM 489H,4,Graduate,(PHM) - Pharmacy PharmD
Social Media and Consumer Healthcare,PHM 389K,3,Graduate,(PHM) - Pharmacy PharmD
Fundamentals of Health Innovations,PHM 389M,3,Graduate,(PHM) - Pharmacy PharmD
Community Service Learning,"PHM 189S, 289S, 389S","1, 2, 3",Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of Dermatology and Inflammatory Processes,PHM 190,1,Graduate,(PHM) - Pharmacy PharmD
Communication Skills for Health Professionals,PHM 390C,3,Graduate,(PHM) - Pharmacy PharmD
Nutritional Aspects of Clinical Pharmacy,PHM 290D,2,Graduate,(PHM) - Pharmacy PharmD
"Controlled Substances: Violations, Investigations, and Enforcement",PHM 390E,3,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Research Honors Proposal,PHM 290H,2,Graduate,(PHM) - Pharmacy PharmD
Clinical Management of Drug-Drug Interactions,PHM 390K,3,Graduate,(PHM) - Pharmacy PharmD
Introduction to Nuclear Pharmacy,PHM 290L,2,Graduate,(PHM) - Pharmacy PharmD
Inpatient Adult Medicine,PHM 290M,2,Graduate,(PHM) - Pharmacy PharmD
Integrated Basic and Applied Pharmacokinetics,PHM 390N,3,Graduate,(PHM) - Pharmacy PharmD
Interprofessional Community Service Learning,PHM 390S,3,Graduate,(PHM) - Pharmacy PharmD
Pharmacy International Exchange,PHM 390T,3,Graduate,(PHM) - Pharmacy PharmD
Patient Safety,PHM 390V,3,Graduate,(PHM) - Pharmacy PharmD
Health Leadership,PHM 290W,2,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of Pain and Addiction,PHM 291,2,Graduate,(PHM) - Pharmacy PharmD
Pharmacy Research Honors Report,PHM 291H,2,Graduate,(PHM) - Pharmacy PharmD
Pediatric Pharmacotherapy,PHM 291K,2,Graduate,(PHM) - Pharmacy PharmD
Leadership in Community Service Learning,PHM 191L,1,Graduate,(PHM) - Pharmacy PharmD
Introduction to Ambulatory Care Pharmacy,PHM 291M,2,Graduate,(PHM) - Pharmacy PharmD
Foundations for Interprofessional Collaborative Practice I,PHM 191U,1,Graduate,(PHM) - Pharmacy PharmD
Foundations for Interprofessional Collaborative Practice II,PHM 191V,1,Graduate,(PHM) - Pharmacy PharmD
Leadership and Advocacy in Pharmacy,PHM 391W,3,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of Psychiatric Disorders,PHM 292,2,Graduate,(PHM) - Pharmacy PharmD
Herbal and Botanical Supplements,"PHM 292G, 392G","2, 3",Graduate,(PHM) - Pharmacy PharmD
Pharmacy Research Honors Project,PHM 292H,2,Graduate,(PHM) - Pharmacy PharmD
Leadership in Community Service Learning II,PHM 192L,1,Graduate,(PHM) - Pharmacy PharmD
Introduction to Specialty Pharmacy Practice,"PHM 192M, 292M, 392M","1, 2, 3",Graduate,(PHM) - Pharmacy PharmD
Foundations for Interprofessional Collaborative Practice III,PHM 192U,1,Graduate,(PHM) - Pharmacy PharmD
Foundations for Interprofessional Collaborative Practice IV,PHM 192V,1,Graduate,(PHM) - Pharmacy PharmD
Pharmacotherapeutics of Neurologic Disorders,PHM 193,1,Graduate,(PHM) - Pharmacy PharmD
Ambulatory Care Pharmacy Practice,PHM 693C,6,Graduate,(PHM) - Pharmacy PharmD
Elective in Pharmacy Practice I,PHM 693E,6,Graduate,(PHM) - Pharmacy PharmD
Pharmacoeconomics and Pharmacy Management,PHM 393F,3,Graduate,(PHM) - Pharmacy PharmD
